0,5,count
1605,Prey,29
1606,Grass,17
1606,Hunter,8
1606,Prey,29
1607,Grass,17
1607,Hunter,8
1607,Prey,30
1608,Grass,17
1608,Hunter,8
1608,Prey,30
1609,Grass,17
1609,Hunter,8
1609,Prey,30
1610,Grass,17
1610,Hunter,8
1610,Prey,30
1611,Grass,17
1611,Hunter,8
1611,Prey,30
1612,Grass,17
1612,Hunter,8
1612,Prey,30
1613,Grass,17
1613,Hunter,8
1613,Prey,30
1614,Grass,17
1614,Hunter,8
1614,Prey,30
1615,Grass,17
1615,Hunter,8
1615,Prey,30
1616,Grass,17
1616,Hunter,8
1616,Prey,30
1617,Grass,17
1617,Hunter,8
1617,Prey,30
1618,Grass,17
1618,Hunter,8
1618,Prey,30
1619,Grass,17
1619,Hunter,8
1619,Prey,30
1620,Grass,17
1620,Hunter,8
1620,Prey,30
1621,Grass,17
1621,Hunter,8
1621,Prey,30
1622,Grass,17
1622,Hunter,8
1622,Prey,30
1623,Grass,17
1623,Hunter,8
1623,Prey,30
1624,Grass,17
1624,Hunter,8
1624,Prey,30
1625,Grass,17
1625,Hunter,8
1625,Prey,30
1626,Grass,17
1626,Hunter,8
1626,Prey,30
1627,Grass,17
1627,Hunter,8
1627,Prey,30
1628,Grass,17
1628,Hunter,8
1628,Prey,29
1629,Grass,17
1629,Hunter,8
1629,Prey,29
1630,Grass,17
1630,Hunter,8
1630,Prey,29
1631,Grass,17
1631,Hunter,8
1631,Prey,29
1632,Grass,17
1632,Hunter,8
1632,Prey,28
1633,Grass,17
1633,Hunter,8
1633,Prey,28
1634,Grass,17
1634,Hunter,8
1634,Prey,28
1635,Grass,17
1635,Hunter,8
1635,Prey,28
1636,Grass,17
1636,Hunter,8
1636,Prey,28
1637,Grass,17
1637,Hunter,8
1637,Prey,28
1638,Grass,17
1638,Hunter,8
1638,Prey,28
1639,Grass,17
1639,Hunter,9
1639,Prey,27
1640,Grass,17
1640,Hunter,9
1640,Prey,27
1641,Grass,17
1641,Hunter,9
1641,Prey,27
1642,Grass,17
1642,Hunter,9
1642,Prey,27
1643,Grass,17
1643,Hunter,9
1643,Prey,27
1644,Grass,17
1644,Hunter,9
1644,Prey,27
1645,Grass,17
1645,Hunter,9
1645,Prey,27
1646,Grass,17
1646,Hunter,9
1646,Prey,27
1647,Grass,17
1647,Hunter,9
1647,Prey,27
1648,Grass,17
1648,Hunter,9
1648,Prey,27
1649,Grass,17
1649,Hunter,9
1649,Prey,27
1650,Grass,17
1650,Hunter,9
1650,Prey,27
1651,Grass,17
1651,Hunter,9
1651,Prey,27
1652,Grass,17
1652,Hunter,9
1652,Prey,27
1653,Grass,17
1653,Hunter,9
1653,Prey,27
1654,Grass,17
1654,Hunter,9
1654,Prey,27
1655,Grass,17
1655,Hunter,9
1655,Prey,27
1656,Grass,17
1656,Hunter,9
1656,Prey,27
1657,Grass,17
1657,Hunter,9
1657,Prey,27
1658,Grass,17
1658,Hunter,9
1658,Prey,27
1659,Grass,17
1659,Hunter,9
1659,Prey,27
1660,Grass,16
1660,Hunter,9
1660,Prey,28
1661,Grass,16
1661,Hunter,9
1661,Prey,28
1662,Grass,16
1662,Hunter,9
1662,Prey,28
1663,Grass,16
1663,Hunter,9
1663,Prey,28
1664,Grass,16
1664,Hunter,9
1664,Prey,28
1665,Grass,16
1665,Hunter,9
1665,Prey,28
1666,Grass,16
1666,Hunter,9
1666,Prey,28
1667,Grass,16
1667,Hunter,9
1667,Prey,28
1668,Grass,16
1668,Hunter,9
1668,Prey,28
1669,Grass,16
1669,Hunter,9
1669,Prey,28
1670,Grass,16
1670,Hunter,9
1670,Prey,28
1671,Grass,16
1671,Hunter,9
1671,Prey,28
1672,Grass,16
1672,Hunter,9
1672,Prey,28
1673,Grass,16
1673,Hunter,9
1673,Prey,28
1674,Grass,16
1674,Hunter,9
1674,Prey,28
1675,Grass,16
1675,Hunter,9
1675,Prey,28
1676,Grass,16
1676,Hunter,9
1676,Prey,28
1677,Grass,16
1677,Hunter,9
1677,Prey,27
1678,Grass,16
1678,Hunter,9
1678,Prey,27
1679,Grass,16
1679,Hunter,9
1679,Prey,27
1680,Grass,16
1680,Hunter,9
1680,Prey,27
1681,Grass,16
1681,Hunter,9
1681,Prey,27
1682,Grass,16
1682,Hunter,9
1682,Prey,27
1683,Grass,16
1683,Hunter,9
1683,Prey,27
1684,Grass,16
1684,Hunter,9
1684,Prey,27
1685,Grass,16
1685,Hunter,9
1685,Prey,27
1686,Grass,16
1686,Hunter,9
1686,Prey,27
1687,Grass,16
1687,Hunter,9
1687,Prey,27
1688,Grass,16
1688,Hunter,9
1688,Prey,27
1689,Grass,16
1689,Hunter,9
1689,Prey,27
1690,Grass,16
1690,Hunter,9
1690,Prey,27
1691,Grass,16
1691,Hunter,9
1691,Prey,27
1692,Grass,16
1692,Hunter,9
1692,Prey,27
1693,Grass,16
1693,Hunter,9
1693,Prey,27
1694,Grass,16
1694,Hunter,9
1694,Prey,27
1695,Grass,16
1695,Hunter,9
1695,Prey,27
1696,Grass,16
1696,Hunter,9
1696,Prey,27
1697,Grass,16
1697,Hunter,9
1697,Prey,27
1698,Grass,16
1698,Hunter,9
1698,Prey,27
1699,Grass,16
1699,Hunter,9
1699,Prey,27
1700,Grass,16
1700,Hunter,9
1700,Prey,27
1701,Grass,15
1701,Hunter,9
1701,Prey,28
1702,Grass,15
1702,Hunter,9
1702,Prey,28
1703,Grass,15
1703,Hunter,9
1703,Prey,28
1704,Grass,15
1704,Hunter,9
1704,Prey,28
1705,Grass,15
1705,Hunter,9
1705,Prey,28
1706,Grass,15
1706,Hunter,9
1706,Prey,28
1707,Grass,15
1707,Hunter,9
1707,Prey,28
1708,Grass,15
1708,Hunter,9
1708,Prey,28
1709,Grass,15
1709,Hunter,9
1709,Prey,28
1710,Grass,15
1710,Hunter,9
1710,Prey,28
1711,Grass,15
1711,Hunter,9
1711,Prey,28
1712,Grass,15
1712,Hunter,9
1712,Prey,28
1713,Grass,15
1713,Hunter,9
1713,Prey,28
1714,Grass,15
1714,Hunter,9
1714,Prey,28
1715,Grass,15
1715,Hunter,9
1715,Prey,28
1716,Grass,15
1716,Hunter,9
1716,Prey,28
1717,Grass,15
1717,Hunter,9
1717,Prey,28
1718,Grass,15
1718,Hunter,9
1718,Prey,28
1719,Grass,15
1719,Hunter,9
1719,Prey,28
1720,Grass,15
1720,Hunter,9
1720,Prey,28
1721,Grass,15
1721,Hunter,9
1721,Prey,28
1722,Grass,15
1722,Hunter,9
1722,Prey,28
1723,Grass,15
1723,Hunter,9
1723,Prey,28
1724,Grass,15
1724,Hunter,9
1724,Prey,28
1725,Grass,15
1725,Hunter,9
1725,Prey,28
1726,Grass,15
1726,Hunter,9
1726,Prey,28
1727,Grass,15
1727,Hunter,9
1727,Prey,28
1728,Grass,15
1728,Hunter,9
1728,Prey,28
1729,Grass,15
1729,Hunter,9
1729,Prey,28
1730,Grass,15
1730,Hunter,9
1730,Prey,28
1731,Grass,15
1731,Hunter,9
1731,Prey,28
1732,Grass,15
1732,Hunter,9
1732,Prey,28
1733,Grass,15
1733,Hunter,9
1733,Prey,28
1734,Grass,15
1734,Hunter,9
1734,Prey,28
1735,Grass,15
1735,Hunter,10
1735,Prey,27
1736,Grass,15
1736,Hunter,10
1736,Prey,27
1737,Grass,15
1737,Hunter,10
1737,Prey,27
1738,Grass,15
1738,Hunter,10
1738,Prey,27
1739,Grass,15
1739,Hunter,10
1739,Prey,27
1740,Grass,15
1740,Hunter,10
1740,Prey,27
1741,Grass,15
1741,Hunter,10
1741,Prey,27
1742,Grass,15
1742,Hunter,10
1742,Prey,27
1743,Grass,15
1743,Hunter,10
1743,Prey,27
1744,Grass,15
1744,Hunter,10
1744,Prey,27
1745,Grass,15
1745,Hunter,10
1745,Prey,27
1746,Grass,15
1746,Hunter,10
1746,Prey,27
1747,Grass,15
1747,Hunter,10
1747,Prey,27
1748,Grass,15
1748,Hunter,10
1748,Prey,27
1749,Grass,15
1749,Hunter,10
1749,Prey,27
1750,Grass,15
1750,Hunter,10
1750,Prey,27
1751,Grass,15
1751,Hunter,10
1751,Prey,27
1752,Grass,15
1752,Hunter,10
1752,Prey,27
1753,Grass,15
1753,Hunter,10
1753,Prey,27
1754,Grass,15
1754,Hunter,10
1754,Prey,27
1755,Grass,15
1755,Hunter,10
1755,Prey,27
1756,Grass,15
1756,Hunter,10
1756,Prey,27
1757,Grass,15
1757,Hunter,10
1757,Prey,27
1758,Grass,15
1758,Hunter,10
1758,Prey,27
1759,Grass,15
1759,Hunter,10
1759,Prey,27
1760,Grass,15
1760,Hunter,10
1760,Prey,27
1761,Grass,15
1761,Hunter,10
1761,Prey,27
1762,Grass,15
1762,Hunter,10
1762,Prey,27
1763,Grass,15
1763,Hunter,10
1763,Prey,27
1764,Grass,15
1764,Hunter,10
1764,Prey,27
1765,Grass,15
1765,Hunter,10
1765,Prey,27
1766,Grass,15
1766,Hunter,10
1766,Prey,27
1767,Grass,15
1767,Hunter,10
1767,Prey,27
1768,Grass,15
1768,Hunter,10
1768,Prey,27
1769,Grass,15
1769,Hunter,10
1769,Prey,27
1770,Grass,15
1770,Hunter,10
1770,Prey,27
1771,Grass,15
1771,Hunter,10
1771,Prey,27
1772,Grass,15
1772,Hunter,10
1772,Prey,27
1773,Grass,15
1773,Hunter,10
1773,Prey,27
1774,Grass,15
1774,Hunter,10
1774,Prey,27
1775,Grass,15
1775,Hunter,10
1775,Prey,27
1776,Grass,15
1776,Hunter,10
1776,Prey,27
1777,Grass,15
1777,Hunter,10
1777,Prey,27
1778,Grass,15
1778,Hunter,10
1778,Prey,27
1779,Grass,15
1779,Hunter,10
1779,Prey,27
1780,Grass,15
1780,Hunter,10
1780,Prey,27
1781,Grass,15
1781,Hunter,10
1781,Prey,27
1782,Grass,15
1782,Hunter,10
1782,Prey,28
1783,Grass,15
1783,Hunter,10
1783,Prey,28
1784,Grass,15
1784,Hunter,10
1784,Prey,28
1785,Grass,15
1785,Hunter,10
1785,Prey,28
1786,Grass,15
1786,Hunter,10
1786,Prey,28
1787,Grass,15
1787,Hunter,10
1787,Prey,28
1788,Grass,15
1788,Hunter,10
1788,Prey,28
1789,Grass,15
1789,Hunter,10
1789,Prey,28
1790,Grass,15
1790,Hunter,10
1790,Prey,28
1791,Grass,15
1791,Hunter,10
1791,Prey,28
1792,Grass,15
1792,Hunter,10
1792,Prey,28
1793,Grass,15
1793,Hunter,10
1793,Prey,28
1794,Grass,15
1794,Hunter,10
1794,Prey,28
1795,Grass,15
1795,Hunter,10
1795,Prey,28
1796,Grass,15
1796,Hunter,10
1796,Prey,28
1797,Grass,15
1797,Hunter,10
1797,Prey,29
1798,Grass,15
1798,Hunter,10
1798,Prey,29
1799,Grass,15
1799,Hunter,10
1799,Prey,29
1800,Grass,15
1800,Hunter,10
1800,Prey,29
1801,Grass,15
1801,Hunter,10
1801,Prey,29
1802,Grass,15
1802,Hunter,10
1802,Prey,29
1803,Grass,15
1803,Hunter,10
1803,Prey,29
1804,Grass,15
1804,Hunter,10
1804,Prey,29
1805,Grass,15
1805,Hunter,10
1805,Prey,29
1806,Grass,15
1806,Hunter,10
1806,Prey,29
1807,Grass,15
1807,Hunter,10
1807,Prey,29
1808,Grass,15
1808,Hunter,10
1808,Prey,29
1809,Grass,15
1809,Hunter,10
1809,Prey,28
1810,Grass,15
1810,Hunter,10
1810,Prey,28
1811,Grass,15
1811,Hunter,10
1811,Prey,28
1812,Grass,15
1812,Hunter,10
1812,Prey,28
1813,Grass,15
1813,Hunter,10
1813,Prey,28
1814,Grass,15
1814,Hunter,10
1814,Prey,28
1815,Grass,15
1815,Hunter,10
1815,Prey,28
1816,Grass,15
1816,Hunter,10
1816,Prey,28
1817,Grass,15
1817,Hunter,10
1817,Prey,28
1818,Grass,15
1818,Hunter,10
1818,Prey,28
1819,Grass,15
1819,Hunter,10
1819,Prey,28
1820,Grass,15
1820,Hunter,10
1820,Prey,28
1821,Grass,15
1821,Hunter,10
1821,Prey,28
1822,Grass,15
1822,Hunter,10
1822,Prey,28
1823,Grass,15
1823,Hunter,10
1823,Prey,28
1824,Grass,15
1824,Hunter,10
1824,Prey,28
1825,Grass,15
1825,Hunter,10
1825,Prey,28
1826,Grass,15
1826,Hunter,10
1826,Prey,28
1827,Grass,15
1827,Hunter,10
1827,Prey,28
1828,Grass,15
1828,Hunter,10
1828,Prey,28
1829,Grass,15
1829,Hunter,10
1829,Prey,28
1830,Grass,15
1830,Hunter,10
1830,Prey,28
1831,Grass,15
1831,Hunter,10
1831,Prey,28
1832,Grass,15
1832,Hunter,10
1832,Prey,28
1833,Grass,15
1833,Hunter,10
1833,Prey,28
1834,Grass,15
1834,Hunter,10
1834,Prey,28
1835,Grass,15
1835,Hunter,10
1835,Prey,28
1836,Grass,15
1836,Hunter,10
1836,Prey,28
1837,Grass,15
1837,Hunter,10
1837,Prey,28
1838,Grass,15
1838,Hunter,10
1838,Prey,28
1839,Grass,15
1839,Hunter,10
1839,Prey,28
1840,Grass,15
1840,Hunter,10
1840,Prey,29
1841,Grass,15
1841,Hunter,10
1841,Prey,29
1842,Grass,15
1842,Hunter,10
1842,Prey,29
1843,Grass,15
1843,Hunter,10
1843,Prey,29
1844,Grass,15
1844,Hunter,10
1844,Prey,29
1845,Grass,15
1845,Hunter,10
1845,Prey,29
1846,Grass,15
1846,Hunter,10
1846,Prey,29
1847,Grass,15
1847,Hunter,10
1847,Prey,29
1848,Grass,15
1848,Hunter,10
1848,Prey,29
1849,Grass,15
1849,Hunter,10
1849,Prey,29
1850,Grass,15
1850,Hunter,10
1850,Prey,29
1851,Grass,15
1851,Hunter,10
1851,Prey,30
1852,Grass,15
1852,Hunter,10
1852,Prey,30
1853,Grass,15
1853,Hunter,10
1853,Prey,30
1854,Grass,15
1854,Hunter,10
1854,Prey,30
1855,Grass,15
1855,Hunter,10
1855,Prey,30
1856,Grass,15
1856,Hunter,10
1856,Prey,30
1857,Grass,15
1857,Hunter,10
1857,Prey,30
1858,Grass,15
1858,Hunter,10
1858,Prey,30
1859,Grass,15
1859,Hunter,10
1859,Prey,30
1860,Grass,15
1860,Hunter,10
1860,Prey,30
1861,Grass,15
1861,Hunter,10
1861,Prey,30
1862,Grass,15
1862,Hunter,10
1862,Prey,30
1863,Grass,15
1863,Hunter,10
1863,Prey,30
1864,Grass,15
1864,Hunter,10
1864,Prey,30
1865,Grass,15
1865,Hunter,10
1865,Prey,30
1866,Grass,15
1866,Hunter,10
1866,Prey,30
1867,Grass,15
1867,Hunter,10
1867,Prey,29
1868,Grass,15
1868,Hunter,10
1868,Prey,29
1869,Grass,15
1869,Hunter,10
1869,Prey,29
1870,Grass,15
1870,Hunter,10
1870,Prey,29
1871,Grass,15
1871,Hunter,10
1871,Prey,29
1872,Grass,15
1872,Hunter,10
1872,Prey,29
1873,Grass,15
1873,Hunter,10
1873,Prey,29
1874,Grass,15
1874,Hunter,10
1874,Prey,29
1875,Grass,15
1875,Hunter,10
1875,Prey,29
1876,Grass,15
1876,Hunter,10
1876,Prey,29
1877,Grass,15
1877,Hunter,10
1877,Prey,29
1878,Grass,15
1878,Hunter,10
1878,Prey,29
1879,Grass,15
1879,Hunter,10
1879,Prey,29
1880,Grass,15
1880,Hunter,10
1880,Prey,29
1881,Grass,15
1881,Hunter,10
1881,Prey,29
1882,Grass,15
1882,Hunter,10
1882,Prey,29
1883,Grass,15
1883,Hunter,10
1883,Prey,29
1884,Grass,15
1884,Hunter,10
1884,Prey,29
1885,Grass,15
1885,Hunter,10
1885,Prey,29
1886,Grass,15
1886,Hunter,10
1886,Prey,29
1887,Grass,15
1887,Hunter,10
1887,Prey,29
1888,Grass,15
1888,Hunter,10
1888,Prey,29
1889,Grass,15
1889,Hunter,10
1889,Prey,29
1890,Grass,15
1890,Hunter,10
1890,Prey,29
1891,Grass,15
1891,Hunter,10
1891,Prey,29
1892,Grass,15
1892,Hunter,10
1892,Prey,30
1893,Grass,15
1893,Hunter,10
1893,Prey,30
1894,Grass,15
1894,Hunter,10
1894,Prey,30
1895,Grass,15
1895,Hunter,10
1895,Prey,30
1896,Grass,15
1896,Hunter,10
1896,Prey,30
1897,Grass,15
1897,Hunter,10
1897,Prey,30
1898,Grass,15
1898,Hunter,10
1898,Prey,30
1899,Grass,15
1899,Hunter,10
1899,Prey,30
1900,Grass,15
1900,Hunter,10
1900,Prey,30
1901,Grass,15
1901,Hunter,10
1901,Prey,30
1902,Grass,15
1902,Hunter,10
1902,Prey,30
1903,Grass,15
1903,Hunter,10
1903,Prey,30
1904,Grass,15
1904,Hunter,10
1904,Prey,30
1905,Grass,15
1905,Hunter,10
1905,Prey,30
1906,Grass,15
1906,Hunter,10
1906,Prey,30
1907,Grass,15
1907,Hunter,10
1907,Prey,30
1908,Grass,15
1908,Hunter,10
1908,Prey,30
1909,Grass,15
1909,Hunter,10
1909,Prey,30
1910,Grass,15
1910,Hunter,10
1910,Prey,30
1911,Grass,15
1911,Hunter,10
1911,Prey,30
1912,Grass,15
1912,Hunter,10
1912,Prey,30
1913,Grass,15
1913,Hunter,10
1913,Prey,30
1914,Grass,15
1914,Hunter,10
1914,Prey,30
1915,Grass,15
1915,Hunter,10
1915,Prey,30
1916,Grass,14
1916,Hunter,10
1916,Prey,31
1917,Grass,14
1917,Hunter,10
1917,Prey,31
1918,Grass,14
1918,Hunter,10
1918,Prey,31
1919,Grass,14
1919,Hunter,10
1919,Prey,31
1920,Grass,14
1920,Hunter,10
1920,Prey,31
1921,Grass,14
1921,Hunter,10
1921,Prey,31
1922,Grass,14
1922,Hunter,10
1922,Prey,31
1923,Grass,14
1923,Hunter,10
1923,Prey,31
1924,Grass,14
1924,Hunter,10
1924,Prey,31
1925,Grass,14
1925,Hunter,10
1925,Prey,31
1926,Grass,14
1926,Hunter,10
1926,Prey,31
1927,Grass,14
1927,Hunter,10
1927,Prey,32
1928,Grass,14
1928,Hunter,10
1928,Prey,32
1929,Grass,14
1929,Hunter,10
1929,Prey,32
1930,Grass,14
1930,Hunter,10
1930,Prey,32
1931,Grass,14
1931,Hunter,10
1931,Prey,32
1932,Grass,14
1932,Hunter,10
1932,Prey,32
1933,Grass,14
1933,Hunter,10
1933,Prey,32
1934,Grass,14
1934,Hunter,10
1934,Prey,32
1935,Grass,14
1935,Hunter,10
1935,Prey,32
1936,Grass,14
1936,Hunter,10
1936,Prey,32
1937,Grass,14
1937,Hunter,10
1937,Prey,32
1938,Grass,14
1938,Hunter,10
1938,Prey,32
1939,Grass,14
1939,Hunter,10
1939,Prey,32
1940,Grass,14
1940,Hunter,10
1940,Prey,32
1941,Grass,14
1941,Hunter,10
1941,Prey,32
1942,Grass,14
1942,Hunter,10
1942,Prey,32
1943,Grass,14
1943,Hunter,10
1943,Prey,32
1944,Grass,14
1944,Hunter,10
1944,Prey,32
1945,Grass,14
1945,Hunter,10
1945,Prey,32
1946,Grass,14
1946,Hunter,10
1946,Prey,32
1947,Grass,14
1947,Hunter,10
1947,Prey,32
1948,Grass,14
1948,Hunter,10
1948,Prey,32
1949,Grass,14
1949,Hunter,10
1949,Prey,32
1950,Grass,14
1950,Hunter,10
1950,Prey,32
1951,Grass,14
1951,Hunter,10
1951,Prey,32
1952,Grass,14
1952,Hunter,10
1952,Prey,32
1953,Grass,14
1953,Hunter,10
1953,Prey,32
1954,Grass,14
1954,Hunter,10
1954,Prey,32
1955,Grass,14
1955,Hunter,10
1955,Prey,32
1956,Grass,14
1956,Hunter,10
1956,Prey,32
1957,Grass,14
1957,Hunter,10
1957,Prey,32
1958,Grass,14
1958,Hunter,10
1958,Prey,32
1959,Grass,14
1959,Hunter,10
1959,Prey,32
1960,Grass,14
1960,Hunter,10
1960,Prey,32
1961,Grass,14
1961,Hunter,10
1961,Prey,32
1962,Grass,14
1962,Hunter,10
1962,Prey,32
1963,Grass,14
1963,Hunter,10
1963,Prey,32
1964,Grass,14
1964,Hunter,10
1964,Prey,32
1965,Grass,14
1965,Hunter,10
1965,Prey,32
1966,Grass,14
1966,Hunter,10
1966,Prey,32
1967,Grass,14
1967,Hunter,10
1967,Prey,32
1968,Grass,14
1968,Hunter,10
1968,Prey,32
1969,Grass,14
1969,Hunter,10
1969,Prey,32
1970,Grass,14
1970,Hunter,10
1970,Prey,32
1971,Grass,14
1971,Hunter,10
1971,Prey,32
1972,Grass,14
1972,Hunter,10
1972,Prey,32
1973,Grass,14
1973,Hunter,10
1973,Prey,32
1974,Grass,14
1974,Hunter,10
1974,Prey,32
1975,Grass,14
1975,Hunter,10
1975,Prey,32
1976,Grass,14
1976,Hunter,10
1976,Prey,32
1977,Grass,14
1977,Hunter,10
1977,Prey,32
1978,Grass,14
1978,Hunter,10
1978,Prey,32
1979,Grass,14
1979,Hunter,10
1979,Prey,32
1980,Grass,14
1980,Hunter,10
1980,Prey,32
1981,Grass,14
1981,Hunter,10
1981,Prey,32
1982,Grass,14
1982,Hunter,10
1982,Prey,32
1983,Grass,14
1983,Hunter,10
1983,Prey,32
1984,Grass,14
1984,Hunter,10
1984,Prey,32
1985,Grass,14
1985,Hunter,10
1985,Prey,32
1986,Grass,14
1986,Hunter,10
1986,Prey,32
1987,Grass,14
1987,Hunter,10
1987,Prey,32
1988,Grass,14
1988,Hunter,10
1988,Prey,32
1989,Grass,14
1989,Hunter,10
1989,Prey,32
1990,Grass,14
1990,Hunter,10
1990,Prey,32
1991,Grass,14
1991,Hunter,10
1991,Prey,32
1992,Grass,14
1992,Hunter,10
1992,Prey,32
1993,Grass,14
1993,Hunter,10
1993,Prey,32
1994,Grass,14
1994,Hunter,10
1994,Prey,32
1995,Grass,14
1995,Hunter,10
1995,Prey,32
1996,Grass,14
1996,Hunter,10
1996,Prey,33
1997,Grass,14
1997,Hunter,10
1997,Prey,33
1998,Grass,14
1998,Hunter,10
1998,Prey,33
1999,Grass,14
1999,Hunter,10
1999,Prey,33
2000,Grass,14
2000,Hunter,10
2000,Prey,33
2001,Grass,21
2001,Hunter,10
2001,Prey,33
2002,Grass,28
2002,Hunter,10
2002,Prey,33
2003,Grass,28
2003,Hunter,10
2003,Prey,33
2004,Grass,28
2004,Hunter,10
2004,Prey,33
2005,Grass,28
2005,Hunter,10
2005,Prey,34
2006,Grass,28
2006,Hunter,10
2006,Prey,34
2007,Grass,28
2007,Hunter,10
2007,Prey,34
2008,Grass,28
2008,Hunter,10
2008,Prey,34
2009,Grass,28
2009,Hunter,10
2009,Prey,34
2010,Grass,28
2010,Hunter,10
2010,Prey,35
2011,Grass,28
2011,Hunter,10
2011,Prey,36
2012,Grass,28
2012,Hunter,11
2012,Prey,35
2013,Grass,28
2013,Hunter,11
2013,Prey,35
2014,Grass,28
2014,Hunter,11
2014,Prey,35
2015,Grass,28
2015,Hunter,11
2015,Prey,35
2016,Grass,28
2016,Hunter,11
2016,Prey,35
2017,Grass,28
2017,Hunter,11
2017,Prey,35
2018,Grass,28
2018,Hunter,11
2018,Prey,35
2019,Grass,28
2019,Hunter,11
2019,Prey,35
2020,Grass,28
2020,Hunter,11
2020,Prey,35
2021,Grass,27
2021,Hunter,11
2021,Prey,36
2022,Grass,26
2022,Hunter,11
2022,Prey,38
2023,Grass,26
2023,Hunter,11
2023,Prey,38
2024,Grass,26
2024,Hunter,11
2024,Prey,38
2025,Grass,26
2025,Hunter,11
2025,Prey,39
2026,Grass,26
2026,Hunter,11
2026,Prey,39
2027,Grass,26
2027,Hunter,11
2027,Prey,39
2028,Grass,26
2028,Hunter,11
2028,Prey,39
2029,Grass,26
2029,Hunter,11
2029,Prey,39
2030,Grass,26
2030,Hunter,11
2030,Prey,39
2031,Grass,26
2031,Hunter,11
2031,Prey,39
2032,Grass,26
2032,Hunter,11
2032,Prey,39
2033,Grass,26
2033,Hunter,11
2033,Prey,39
2034,Grass,26
2034,Hunter,11
2034,Prey,40
2035,Grass,26
2035,Hunter,11
2035,Prey,40
2036,Grass,26
2036,Hunter,11
2036,Prey,40
2037,Grass,26
2037,Hunter,11
2037,Prey,40
2038,Grass,26
2038,Hunter,11
2038,Prey,40
2039,Grass,26
2039,Hunter,11
2039,Prey,40
2040,Grass,26
2040,Hunter,11
2040,Prey,40
2041,Grass,26
2041,Hunter,11
2041,Prey,40
2042,Grass,26
2042,Hunter,10
2042,Prey,40
2043,Grass,26
2043,Hunter,10
2043,Prey,40
2044,Grass,26
2044,Hunter,10
2044,Prey,40
2045,Grass,26
2045,Hunter,10
2045,Prey,40
2046,Grass,26
2046,Hunter,9
2046,Prey,40
2047,Grass,26
2047,Hunter,9
2047,Prey,40
2048,Grass,26
2048,Hunter,9
2048,Prey,40
2049,Grass,26
2049,Hunter,9
2049,Prey,40
2050,Grass,26
2050,Hunter,9
2050,Prey,40
2051,Grass,26
2051,Hunter,9
2051,Prey,40
2052,Grass,26
2052,Hunter,9
2052,Prey,40
2053,Grass,26
2053,Hunter,9
2053,Prey,40
2054,Grass,26
2054,Hunter,9
2054,Prey,40
2055,Grass,26
2055,Hunter,9
2055,Prey,40
2056,Grass,26
2056,Hunter,9
2056,Prey,40
2057,Grass,26
2057,Hunter,9
2057,Prey,40
2058,Grass,26
2058,Hunter,9
2058,Prey,40
2059,Grass,26
2059,Hunter,9
2059,Prey,40
2060,Grass,26
2060,Hunter,9
2060,Prey,40
2061,Grass,26
2061,Hunter,9
2061,Prey,40
2062,Grass,26
2062,Hunter,9
2062,Prey,40
2063,Grass,26
2063,Hunter,9
2063,Prey,41
2064,Grass,26
2064,Hunter,9
2064,Prey,41
2065,Grass,26
2065,Hunter,9
2065,Prey,41
2066,Grass,26
2066,Hunter,9
2066,Prey,41
2067,Grass,26
2067,Hunter,9
2067,Prey,41
2068,Grass,26
2068,Hunter,9
2068,Prey,41
2069,Grass,26
2069,Hunter,9
2069,Prey,41
2070,Grass,26
2070,Hunter,9
2070,Prey,41
2071,Grass,26
2071,Hunter,9
2071,Prey,41
2072,Grass,26
2072,Hunter,9
2072,Prey,41
2073,Grass,26
2073,Hunter,9
2073,Prey,41
2074,Grass,26
2074,Hunter,9
2074,Prey,41
2075,Grass,26
2075,Hunter,9
2075,Prey,41
2076,Grass,26
2076,Hunter,9
2076,Prey,41
2077,Grass,26
2077,Hunter,9
2077,Prey,41
2078,Grass,26
2078,Hunter,9
2078,Prey,41
2079,Grass,26
2079,Hunter,9
2079,Prey,41
2080,Grass,26
2080,Hunter,9
2080,Prey,41
2081,Grass,26
2081,Hunter,9
2081,Prey,41
2082,Grass,26
2082,Hunter,9
2082,Prey,41
2083,Grass,26
2083,Hunter,9
2083,Prey,41
2084,Grass,26
2084,Hunter,9
2084,Prey,41
2085,Grass,26
2085,Hunter,9
2085,Prey,41
2086,Grass,26
2086,Hunter,9
2086,Prey,41
2087,Grass,26
2087,Hunter,9
2087,Prey,41
2088,Grass,26
2088,Hunter,9
2088,Prey,41
2089,Grass,26
2089,Hunter,9
2089,Prey,41
2090,Grass,26
2090,Hunter,9
2090,Prey,41
2091,Grass,26
2091,Hunter,9
2091,Prey,41
2092,Grass,26
2092,Hunter,9
2092,Prey,41
2093,Grass,26
2093,Hunter,9
2093,Prey,41
2094,Grass,26
2094,Hunter,9
2094,Prey,41
2095,Grass,26
2095,Hunter,9
2095,Prey,41
2096,Grass,25
2096,Hunter,9
2096,Prey,42
2097,Grass,25
2097,Hunter,9
2097,Prey,42
2098,Grass,25
2098,Hunter,9
2098,Prey,42
2099,Grass,25
2099,Hunter,9
2099,Prey,42
2100,Grass,25
2100,Hunter,9
2100,Prey,42
2101,Grass,25
2101,Hunter,9
2101,Prey,42
2102,Grass,25
2102,Hunter,9
2102,Prey,42
2103,Grass,25
2103,Hunter,9
2103,Prey,42
2104,Grass,25
2104,Hunter,9
2104,Prey,42
2105,Grass,25
